corp_code,fyear,ni,ocf,at,rev,cogs,at_prev,stock_code_x,corp_name_x,stock_code_y,corp_name_y,stock_code,tacc,gpoa
00435969,2016,7174766285.0,5744385472.0,90523157945.0,71497682817.0,31932053453.0,82673760579.0,71200.0,인피니트헬스케어,,,071200,0.017301509003369707,0.478575416031699
00435969,2017,1495848695.0,6492545414.0,90291874336.0,72774153712.0,32289294732.0,90523157945.0,71200.0,인피니트헬스케어,,,071200,-0.05519799388832512,0.4472320663470199
00435969,2018,4837011823.0,6646927486.0,92630175953.0,64315329284.0,24824551493.0,90291874336.0,71200.0,인피니트헬스케어,,,071200,-0.020045166592342786,0.4373680143580179
00435969,2019,7268999191.0,14904247722.0,106751659629.0,74267024526.0,27448615496.0,92630175953.0,71200.0,인피니트헬스케어,,,071200,-0.08242722689929985,0.5054336618528651
00435969,2020,6667445687.0,16154960822.0,119533011202.0,70069398667.0,26402984557.0,106751659629.0,71200.0,인피니트헬스케어,,,071200,-0.08887463827702999,0.40904670018017825
00108913,2015,46060281819.0,52285572225.0,820643069774.0,813207844495.0,648794372244.0,842177324636.0,19680.0,대교,,,019680,-0.007391899810043748,0.1952242923686667
00108913,2016,41790443445.0,85753129325.0,848138968519.0,820717373381.0,654713696850.0,820643069774.0,19680.0,대교,,,019680,-0.053571019483667916,0.2022848698115691
00108913,2017,41618843209.0,92946142866.0,857097479192.0,812203103598.0,651339590134.0,848138968519.0,19680.0,대교,,,019680,-0.06051755851594286,0.18966645730816498
00108913,2018,19224517192.0,64180905992.0,830328382202.0,763142133236.0,626714040973.0,857097479192.0,19680.0,대교,,,019680,-0.05245189711954483,0.1591745344900711
00108913,2019,17155259928.0,75143252984.0,919873574796.0,761938685823.0,621780549344.0,830328382202.0,19680.0,대교,,,019680,-0.06983742131302076,0.16879844105449682
00108913,2020,-18181601393.0,30656266887.0,845161976169.0,627005589815.0,542718015868.0,919873574796.0,19680.0,대교,,,019680,-0.05309193525950645,0.09162951981275516
01168684,2017,23846968479.0,-7177964174.0,459453883583.0,286788567809.0,239659321286.0,242035421125.0,253450.0,스튜디오드래곤,,,253450,0.12818343905529872,0.1947204516757898
01168684,2018,35833521799.0,-29054648659.0,512374587654.0,379606273010.0,324044290558.0,459453883583.0,253450.0,스튜디오드래곤,,,253450,0.1412289084422942,0.12093048821071238
01168684,2019,26424613466.0,-12176095691.0,581557107129.0,468660678163.0,420777214171.0,512374587654.0,253450.0,스튜디오드래곤,,,253450,0.07533689235787502,0.09345401810664172
01168684,2020,29619306416.0,5210495083.0,757299504134.0,525729451263.0,450958684749.0,581557107129.0,253450.0,스튜디오드래곤,,,253450,0.04197147800927086,0.12856994712544106
00576798,2018,7553877998.0,12087180628.0,302071990865.0,76871054623.0,62235546834.0,213272441577.0,110990.0,디아이티,,,110990,-0.021255923158563804,0.06862352998249888
00576798,2019,13165566651.0,2503154233.0,289657407238.0,118760646916.0,96326720770.0,302071990865.0,110990.0,디아이티,,,110990,0.035297587133012856,0.07426681991189982
00576798,2020,1479348373.0,1445343589.0,337916814920.0,28592794948.0,24033445331.0,289657407238.0,110990.0,디아이티,,,110990,0.00011739656280241306,0.01574049032778148
00592653,2015,-7137452865.0,-1783609873.0,119703451741.0,81877472312.0,68104418632.0,110788363458.0,89850.0,유비벨록스,,,089850,-0.04832495782853267,0.12431859493277361
00592653,2016,-3065810420.0,4246448882.0,124996029195.0,96448026881.0,73108649309.0,119703451741.0,89850.0,유비벨록스,,,089850,-0.061086453194527685,0.19497664630840347
00592653,2017,-10296982026.0,1628726040.0,126996794651.0,99361947085.0,76324858595.0,124996029195.0,89850.0,유비벨록스,,,089850,-0.09540869532259544,0.1843025625562953
00592653,2018,-612056074.0,-7979333223.0,289458122152.0,108635626109.0,85219790244.0,126996794651.0,89850.0,유비벨록스,,,089850,0.05801152044227589,0.18438131394850618
00592653,2019,7660303518.0,34601350893.0,291875647927.0,279431721340.0,199598464514.0,295628613993.0,89850.0,유비벨록스,,,089850,-0.09113139290244049,0.27004577042698014
00592653,2020,12584787786.0,24133003076.0,317550780871.0,286042640303.0,197927252982.0,291875647927.0,89850.0,유비벨록스,,,089850,-0.0395655320065903,0.3018935904616415
00116824,2015,66614889420.0,80936807395.0,1223518090100.0,704734520024.0,457320756508.0,1081069661479.0,640.0,동아쏘시오홀딩스,,,000640,-0.013247914066339014,0.22886014873224345
00116824,2016,175690419000.0,30476158118.0,1402215519614.0,726165504518.0,650166842342.0,1223518090100.0,640.0,동아쏘시오홀딩스,,,000640,0.11868583068529164,0.062114865968012384
00116824,2017,32543386669.0,84456509831.0,1459445277379.0,690264581707.0,636890164173.0,1402215519614.0,640.0,동아쏘시오홀딩스,,,000640,-0.03702221408609896,0.03806434659109524
00116824,2018,-163889504757.0,58321851922.0,1241932781639.0,707495924243.0,656947152446.0,1459445277379.0,640.0,동아쏘시오홀딩스,,,000640,-0.15225740911510344,0.034635606130967736
00116824,2019,19975207429.0,96786624585.0,1358576945107.0,769685605087.0,716862449257.0,1241932781639.0,640.0,동아쏘시오홀딩스,,,000640,-0.06184828864460012,0.04253302321264793
00116824,2020,162361991624.0,84572091360.0,1511106332704.0,783315662469.0,732705740312.0,1358576945107.0,640.0,동아쏘시오홀딩스,,,000640,0.05725836916647614,0.037252157368984365
00956930,2015,48573315513.0,42397386670.0,1063538923196.0,580996640246.0,279074087969.0,1081858243284.0,170900.0,동아에스티,,,170900,0.00570863038788969,0.2790777388361979
00956930,2016,10641973308.0,1889532549.0,1066616685611.0,560535398487.0,283769095570.0,1063538923196.0,170900.0,동아에스티,,,170900,0.008229544371256649,0.2602314752010206
00956930,2017,-5395536973.0,51233329788.0,899719381011.0,555026781242.0,275075166605.0,1066616685611.0,170900.0,동아에스티,,,170900,-0.05309205033536556,0.26246693719837383
00956930,2018,8008763288.0,50136460834.0,948673011399.0,567433760856.0,274137776947.0,899719381011.0,170900.0,동아에스티,,,170900,-0.0468231522351578,0.32598606865557134
00956930,2019,70912712898.0,56254296852.0,1008775745560.0,612310601834.0,300321517663.0,948673011399.0,170900.0,동아에스티,,,170900,0.015451494740409405,0.3288689363165421
00956930,2020,27102951017.0,27031040792.0,980667423900.0,586728126970.0,302387231860.0,1008775745560.0,170900.0,동아에스티,,,170900,7.128464905753716e-05,0.28186729940870486
00579139,2015,2318480936.0,2469171383.0,35219911109.0,27131081087.0,18829651349.0,23432994010.0,222980.0,한국맥널티,,,222980,-0.006430695409032796,0.35426244441736193
00579139,2016,2746852708.0,3516848131.0,37782411542.0,32505046009.0,22024031791.0,35219911109.0,222980.0,한국맥널티,,,222980,-0.021862503304366305,0.29758775328997666
00579139,2017,1261621673.0,2485448093.0,40563918629.0,32906558191.0,23113713621.0,37782411542.0,222980.0,한국맥널티,,,222980,-0.03239143215195674,0.2591905643480167
00579139,2018,716158106.0,1258494681.0,44301261119.0,33220129058.0,23821630412.0,40563918629.0,222980.0,한국맥널티,,,222980,-0.013369925621837536,0.2316960235513542
00579139,2019,-776324073.0,4367750258.0,52878565077.0,42843623830.0,31388606994.0,44301261119.0,222980.0,한국맥널티,,,222980,-0.11611575384236185,0.25857089723089516
00579139,2020,4713574554.0,4209360283.0,66981349612.0,49064655506.0,35416854858.0,52878565077.0,222980.0,한국맥널티,,,222980,0.009535324384573976,0.2580970309638041
00855093,2015,19089088270.0,26241598619.0,437278250497.0,603419952408.0,513276973284.0,383056315067.0,136490.0,선진,,,136490,-0.018672216245146516,0.2353256572946283
00855093,2016,32701630415.0,49778047726.0,543650884728.0,645348237035.0,523727820087.0,437278250497.0,136490.0,선진,,,136490,-0.03905160453690837,0.2781304965654458
00855093,2017,55644518349.0,64587453612.0,686844123544.0,816707303911.0,661074260714.0,543650884728.0,136490.0,선진,,,136490,-0.01644977597612913,0.28627387091417406
00855093,2018,18495997523.0,-26140063600.0,917160519320.0,912407251362.0,757464461362.0,686844123544.0,136490.0,선진,,,136490,0.06498717772044907,0.22558654094690553
00855093,2019,20262797014.0,15747435097.0,983329180416.0,1014048908009.0,841593819397.0,917160519320.0,136490.0,선진,,,136490,0.0049231969997441385,0.1880315222681646
00855093,2020,85159813085.0,113359484446.0,1119723429162.0,1348089343010.0,1088613775083.0,983329180416.0,136490.0,선진,,,136490,-0.02867775300746191,0.26387457333181974
00986898,2019,7235996864.0,5663931658.0,67813317808.0,29952152462.0,7661671647.0,33465236363.0,318010.0,팜스빌,,,318010,0.04697606761080924,0.666078690531674
00986898,2020,2891474847.0,68675946.0,69037254749.0,39408554232.0,11960426636.0,67813317808.0,318010.0,팜스빌,,,318010,0.04162602556908065,0.4047601338975029
01167056,2016,5753596982.0,12610876392.0,191529281429.0,135065520162.0,74937873282.0,,248170.0,샘표식품,,,248170,,
01167056,2017,11500054759.0,33502512732.0,195983013689.0,274669188520.0,146889390854.0,191529281429.0,248170.0,샘표식품,,,248170,-0.11487777643626947,0.667155417242914
01167056,2018,17991539477.0,26356920896.0,205518528756.0,275613737851.0,148131633823.0,195983013689.0,248170.0,샘표식품,,,248170,-0.042684216665199316,0.6504752714451968
01167056,2019,26815741454.0,42498627998.0,225820989936.0,280808644002.0,149745588261.0,205518528756.0,248170.0,샘표식품,,,248170,-0.07630886927289833,0.6377189275065481
01167056,2020,36051756929.0,45979687148.0,268629470251.0,318948778956.0,175878174798.0,225820989936.0,248170.0,샘표식품,,,248170,-0.04396371755262289,0.6335575988686777
01205329,2017,13667268856.0,43410607547.0,328674241514.0,344292780991.0,203589725557.0,,264900.0,크라운제과,,,264900,,
01205329,2018,13681175319.0,25947462045.0,332756097073.0,388532243284.0,246479351543.0,328674241514.0,264900.0,크라운제과,,,264900,-0.03732049907378432,0.4321996487666625
01205329,2019,18937764327.0,34505074301.0,332902889749.0,386613876094.0,246518330485.0,332756097073.0,264900.0,크라운제과,,,264900,-0.046782944357544994,0.4210157134348942
01205329,2020,16206196525.0,34494696438.0,327040458032.0,381538639859.0,248743828630.0,332902889749.0,264900.0,크라운제과,,,264900,-0.05493644085453583,0.3988995449367345
00101488,2015,16751999580.0,43719574132.0,402084368451.0,512031119598.0,352051188652.0,401658956830.0,9450.0,경동나비엔,,,009450,-0.06714047849159226,0.3982979296879234
00101488,2016,37469924107.0,61333199801.0,429754701568.0,583252904474.0,382333050968.0,402084368451.0,9450.0,경동나비엔,,,009450,-0.059348926659177244,0.499695758579297
00101488,2017,27019123803.0,20111583211.0,503697209795.0,684660957517.0,446078996352.0,429754701568.0,9450.0,경동나비엔,,,009450,0.016073217039388275,0.5551584666660109
00101488,2018,24748537578.0,-14286091324.0,583595818485.0,726741615298.0,487844378376.0,503697209795.0,9450.0,경동나비엔,,,009450,0.07749621824962406,0.47428739384764296
00101488,2019,27852089787.0,78554867532.0,609808342818.0,774290704230.0,509635845437.0,583595818485.0,9450.0,경동나비엔,,,009450,-0.08687995379511651,0.4534899846952936
00101488,2020,41637325058.0,57625119748.0,734688738144.0,873409018805.0,543041981643.0,609808342818.0,9450.0,경동나비엔,,,009450,-0.026217736897659383,0.5417555221290232
00158565,2015,18193217973.0,29686686875.0,265095130829.0,190847844968.0,160822443489.0,257918538651.0,17890.0,한국알콜,,,017890,-0.04456239928356712,0.11641428195135901
00158565,2016,30087643011.0,43910227277.0,305869190961.0,188568376437.0,152661355394.0,265095130829.0,17890.0,한국알콜,,,017890,-0.05214197719427852,0.13544956835198108
00158565,2017,20131506673.0,5173318915.0,328626341572.0,212403477639.0,175379984568.0,305869190961.0,17890.0,한국알콜,,,017890,0.048903871982017476,0.12104355118172297
00158565,2018,28673958497.0,26646931940.0,376499890632.0,255981311076.0,203295738235.0,328626341572.0,17890.0,한국알콜,,,017890,0.006168180393889365,0.16032060177822635
00158565,2019,32051476853.0,14271630012.0,437078589145.0,291435152495.0,232137864834.0,376499890632.0,17890.0,한국알콜,,,017890,0.04722404251208255,0.15749616171591027
00158565,2020,53350640619.0,61766099573.0,494425083176.0,371740813157.0,285217692191.0,437078589145.0,17890.0,한국알콜,,,017890,-0.019253880567478877,0.19795781151223613
00184667,2015,12888137141.0,85090692844.0,1384478068348.0,889552236297.0,769322435648.0,1242357452763.0,23410.0,유진기업,,,023410,-0.05811737639792935,0.09677552976529356
00184667,2016,60694506143.0,108529315425.0,1519602787841.0,1074645854045.0,893692774741.0,1384478068348.0,23410.0,유진기업,,,023410,-0.0345507887597511,0.13070129707429642
00184667,2017,84690605959.0,72765194761.0,3677273732282.0,1299043714906.0,1083924606035.0,1519602787841.0,23410.0,유진기업,,,023410,0.007847716056735602,0.14156272322758365
00184667,2018,26581653497.0,76427708017.0,4135331304887.0,1451043142582.0,1178361276171.0,3688410591185.0,23410.0,유진기업,,,023410,-0.013514236901696355,0.07392936867242692
00184667,2019,19602100980.0,46095863182.0,4527888217431.0,1457764778230.0,1185559842194.0,4135331304887.0,23410.0,유진기업,,,023410,-0.0064066843134649295,0.06582421478886517
00184667,2020,49894997649.0,65386785589.0,4708657424261.0,1443802805328.0,1168826806831.0,4527888217431.0,23410.0,유진기업,,,023410,-0.0034214157231976933,0.06072941408721743
00200910,2015,1582586134.0,3863867967.0,109937432670.0,136867367306.0,114583282854.0,101772732711.0,31310.0,아이즈비전,,,031310,-0.022415452275198953,0.2189592817093674
00200910,2016,3957647395.0,1549392791.0,114884572235.0,159805659298.0,131598335490.0,109937432670.0,31310.0,아이즈비전,,,031310,0.021905683492072038,0.2565761553907679
00200910,2017,5610444247.0,2891601766.0,130894359427.0,167068035124.0,133135978759.0,114884572235.0,31310.0,아이즈비전,,,031310,0.023665862422663005,0.2953578161529897
00200910,2018,10908077020.0,14787629090.0,150804865373.0,160165348836.0,122108883663.0,130894359427.0,31310.0,아이즈비전,,,031310,-0.029638802519703935,0.29074182676469074
00200910,2019,-258901456.0,-53925844.0,157431619634.0,131548341744.0,105396670969.0,150804865373.0,31310.0,아이즈비전,,,031310,-0.0013592108682502673,0.1734139724889949
00200910,2020,15750319942.0,2561975646.0,205594349040.0,135265814435.0,106624661149.0,157431619634.0,31310.0,아이즈비전,,,031310,0.08377188983166477,0.18192757816114383
00125521,2015,68859806892.0,154422373174.0,1548269651535.0,1395133198527.0,1219126437802.0,1379439277444.0,5850.0,에스엘,,,005850,-0.062027062503643635,0.12759297462598546
00125521,2016,120841276227.0,97219428005.0,1631322201687.0,1620581390629.0,1403823712894.0,1548269651535.0,5850.0,에스엘,,,005850,0.015256934215936227,0.13999995254063147
00125521,2017,100021665616.0,151218718678.0,1600258897742.0,1489427600601.0,1321406611058.0,1631322201687.0,5850.0,에스엘,,,005850,-0.03138377753276181,0.10299681409916715
00125521,2018,25164718201.0,53035423393.0,1709312924255.0,1598634354303.0,1465521758639.0,1600258897742.0,5850.0,에스엘,,,005850,-0.0174163725827903,0.08318191253416854
00125521,2019,87092916251.0,-41020562716.0,2273626562455.0,2262212220833.0,2052543751127.0,1730437166330.0,5850.0,에스엘,,,005850,0.07403532555805516,0.12116502915311028
00125521,2020,64203074571.0,162813163148.0,2338956946126.0,2505016886581.0,2250232419789.0,2273626562455.0,5850.0,에스엘,,,005850,-0.04337127750237203,0.11206082432327438
00131832,2015,94370549030.0,-65402639598.0,6595000076679.0,5269175684527.0,4658087894679.0,5554776884871.0,6120.0,SK디스커버리,,,006120,0.028763205424714455,0.11001122142499724
00131832,2016,175864769526.0,-32510375486.0,6545936443866.0,6526064902354.0,5771018218325.0,6595000076679.0,6120.0,SK디스커버리,,,006120,0.031595927610198006,0.11448774454134863
00131832,2017,802346168589.0,-130591672858.0,5028014184842.0,6746687324922.0,6331565681941.0,6545936443866.0,6120.0,SK디스커버리,,,006120,0.14252167729511458,0.06341669317153209
00131832,2018,97686062053.0,-158125498532.0,4805607746851.0,6939172192873.0,6619493904755.0,5051598144468.0,6120.0,SK디스커버리,,,006120,0.05063972890740309,0.06328260462841435
00131832,2019,250196740333.0,217534801999.0,5000106971919.0,5021067627852.0,4598432976452.0,4805607746851.0,6120.0,SK디스커버리,,,006120,0.00679663011518212,0.0879461399397282
00131832,2020,355450020247.0,163406194224.0,5621634328840.0,4519464055798.0,4055577894060.0,5000106971919.0,6120.0,SK디스커버리,,,006120,0.038407943490315996,0.09277524747834831
00329093,2015,-12378523800.0,-20491868902.0,29137617923.0,17642711354.0,20530153323.0,70992802006.0,47770.0,코데즈컴바인,,,047770,0.11428405236511577,-0.040672320114311954
00329093,2016,1483530378.0,1920067120.0,29020843685.0,16337466969.0,11311917820.0,29137617923.0,47770.0,코데즈컴바인,,,047770,-0.014981895333846643,0.17247632123808737
00329093,2017,2133789031.0,2600159311.0,31578877420.0,21234363829.0,10849646661.0,29020843685.0,47770.0,코데즈컴바인,,,047770,-0.01607018338481499,0.35783650126503896
00329093,2018,3527073591.0,2773996955.0,64408802757.0,29343055737.0,13803123988.0,31578877420.0,47770.0,코데즈컴바인,,,047770,0.02384747962962896,0.4920989287338638
00329093,2019,6903733112.0,5249131984.0,71633747098.0,35815189680.0,14080733555.0,64408802757.0,47770.0,코데즈컴바인,,,047770,0.02568905269427907,0.3374454297341815
00329093,2020,5654536476.0,4004912290.0,75892546705.0,32485283412.0,13140376205.0,71633747098.0,47770.0,코데즈컴바인,,,047770,0.0230285899150745,0.2700529846712445
00528515,2015,5690100540.0,2990878235.0,92306826340.0,47092327891.0,32416132273.0,86157799347.0,92460.0,한라IMS,,,092460,0.03132882136565372,0.17034088299878358
00528515,2016,3484749016.0,4137045975.0,91257605846.0,42513062142.0,29504979515.0,92306826340.0,92460.0,한라IMS,,,092460,-0.007066616683335535,0.14092221716177789
00528515,2017,1911400545.0,3788924894.0,99173676153.0,35378782146.0,25440921722.0,91257605846.0,92460.0,한라IMS,,,092460,-0.02057389443427192,0.10889898252174667
00528515,2018,2486505667.0,578404694.0,105176904245.0,32886900157.0,22139062512.0,99173676153.0,92460.0,한라IMS,,,092460,0.01923999439182108,0.108373895794876
00528515,2019,4364489135.0,-611710327.0,112841733325.0,48373034650.0,34519038898.0,105176904245.0,92460.0,한라IMS,,,092460,0.04731266334297497,0.13172089301780912
00528515,2020,3293088664.0,5815645235.0,129827326973.0,54284074714.0,42161238636.0,112841733325.0,92460.0,한라IMS,,,092460,-0.02235481941539026,0.10743220367844346
00442154,2015,3256157962.0,21927521549.0,161635649245.0,171487841403.0,150427203309.0,160602589756.0,126880.0,제이엔케이글로벌,,,126880,-0.11625817251992632,0.13113510887960753
00442154,2016,-1718336547.0,-19934645088.0,177017455922.0,143538354491.0,126692458663.0,161635649245.0,126880.0,제이엔케이글로벌,,,126880,0.11269981978659017,0.10422141344862453
00442154,2017,-16451502275.0,-8570546213.0,142466841468.0,119417581834.0,107540308015.0,177017455922.0,126880.0,제이엔케이글로벌,,,126880,-0.044520784805949426,0.0670966247771267
00442154,2018,-7273881438.0,15243113125.0,204749324659.0,150460310844.0,134768028421.0,142466841468.0,126880.0,제이엔케이글로벌,,,126880,-0.15805077399752437,0.11014691040598876
00442154,2019,7922403611.0,11219907410.0,176697328830.0,225530640827.0,196381768334.0,204749324659.0,126880.0,제이엔케이글로벌,,,126880,-0.0161050777798258,0.14236370518704286
00442154,2020,2258217824.0,1780728372.0,189586427847.0,191860473307.0,168130526799.0,176697328830.0,126880.0,제이엔케이글로벌,,,126880,0.0027023014731557783,0.1342971433984184
00101549,2015,13277248992.0,18257173247.0,233410410013.0,151893327055.0,61250496065.0,227679293781.0,11040.0,경동제약,,,011040,-0.021872539097868453,0.39811626909378706
00101549,2016,16949412043.0,25627598226.0,238488083067.0,158599150940.0,63629895014.0,233410410013.0,11040.0,경동제약,,,011040,-0.03717994489841589,0.4068766938060329
00101549,2017,20226268009.0,14787781569.0,251427545260.0,177772468130.0,74431737257.0,238488083067.0,11040.0,경동제약,,,011040,0.02280401758469471,0.4333161202187525
00101549,2018,5318405675.0,33268262835.0,257792240616.0,179316262050.0,74103038576.0,251427545260.0,11040.0,경동제약,,,011040,-0.11116465831576723,0.4184633921681076
00101549,2019,22830839294.0,-2780700223.0,287589288618.0,176500194696.0,72190093023.0,257792240616.0,11040.0,경동제약,,,011040,0.09934953610628731,0.40462855446598706
00101549,2020,12872620256.0,17116457730.0,291393608117.0,173827660003.0,74383200582.0,287589288618.0,11040.0,경동제약,,,011040,-0.014756590881369777,0.3457863813317832
00103015,2015,1773790445.0,6132817592.0,59197378499.0,47390586387.0,29569633562.0,62174510410.0,14570.0,고려제약,,,014570,-0.07010955322776301,0.28662795585333184
00103015,2016,5050061653.0,3962968913.0,63411163873.0,55308132670.0,32572114313.0,59197378499.0,14570.0,고려제약,,,014570,0.01836386623131232,0.3840713716298108
00103015,2017,4683288211.0,447201771.0,66794034912.0,55402563119.0,32481540481.0,63411163873.0,14570.0,고려제약,,,014570,0.06680348035377559,0.3614666761819144
00103015,2018,6562473404.0,5787822938.0,72962057661.0,52027666944.0,31649438010.0,66794034912.0,14570.0,고려제약,,,014570,0.011597599501521188,0.3050905512872215
00103015,2019,3895308944.0,6208534533.0,75849500775.0,55529401853.0,34221225598.0,72962057661.0,14570.0,고려제약,,,014570,-0.03170450043703298,0.2920446179575023
00103015,2020,7359653746.0,12330082429.0,83344757478.0,66789304915.0,38099835679.0,75849500775.0,14570.0,고려제약,,,014570,-0.06553014366889878,0.3782420311651682
00113128,2015,13776261198.0,19054190978.0,138825442692.0,124276380455.0,84461200067.0,131613230116.0,23910.0,대한약품,,,023910,-0.04010181784421057,0.3025165505998757
00113128,2016,17657294432.0,27924477170.0,160306264391.0,139436904028.0,95820424714.0,138825442692.0,23910.0,대한약품,,,023910,-0.07395750043296394,0.31418217344185323
00113128,2017,24832362012.0,20454551059.0,184403447940.0,144439321461.0,89650273454.0,160306264391.0,23910.0,대한약품,,,023910,0.027309044781445118,0.3417773361205964
00113128,2018,28518103799.0,44943541449.0,234754644113.0,158720344007.0,98468959281.0,184403447940.0,23910.0,대한약품,,,023910,-0.08907337597800451,0.32673675790272755
00113128,2019,28166638987.0,35263602834.0,246851673448.0,168761722331.0,109266254462.0,234754644113.0,23910.0,대한약품,,,023910,-0.03023140979304269,0.25343680885972864
00113128,2020,17380798578.0,33627432663.0,253089722426.0,166079878026.0,109543490736.0,246851673448.0,23910.0,대한약품,,,023910,-0.06581536944055759,0.22902979145454141
00114686,2017,10943340538.0,9506908152.0,75593405346.0,101124256021.0,40246942097.0,65310824893.0,6620.0,동구바이오제약,,,006620,0.021993787222153987,0.9321167513002093
00114686,2018,4569228530.0,-791203868.0,104278993823.0,104837386961.0,43447174598.0,75593405346.0,6620.0,동구바이오제약,,,006620,0.07091137611098036,0.8121106871956582
00114686,2019,15100532141.0,10139184171.0,132725123457.0,125235187216.0,54546884864.0,104278993823.0,6620.0,동구바이오제약,,,006620,0.04757763561107275,0.677876720521337
00114686,2020,9140459253.0,7488840266.0,144353430476.0,139215813984.0,58598169754.0,132725123457.0,6620.0,동구바이오제약,,,006620,0.01244390620239346,0.6074030457098677
00114808,2015,27226501986.0,27142707382.0,274799400741.0,259929994536.0,111578302232.0,244165973780.0,86450.0,동국제약,,,086450,0.0003431870653504782,0.6075854469290991
00114808,2016,40692830019.0,39412102846.0,325098156843.0,309690117405.0,126780887667.0,274799400741.0,86450.0,동국제약,,,086450,0.004660589395560919,0.6656100022226503
00114808,2017,40867709554.0,28659408270.0,373308018601.0,354767875845.0,145411733050.0,325098156843.0,86450.0,동국제약,,,086450,0.03755266225608215,0.6439782520702034
00114808,2018,49433167050.0,33209233384.0,480244696658.0,400807087433.0,162857876122.0,373308018601.0,86450.0,동국제약,,,086450,0.043459912076896756,0.6374071797405602
00114808,2019,59050118781.0,69482628604.0,544383939658.0,482280354140.0,191445414873.0,480244696658.0,86450.0,동국제약,,,086450,-0.02172332124768756,0.6055973991819306
00114808,2020,57880490657.0,59108278938.0,663165455661.0,559103459208.0,221693836855.0,544383939658.0,86450.0,동국제약,,,086450,-0.0022553719747341137,0.6198008386598839
00455981,2015,1814553943.0,7937792572.0,126660393713.0,70032140060.0,51233490201.0,127266914670.0,80000.0,에스엔유프리시젼,,,080000,-0.048113358015140134,0.14771042346508076
00455981,2016,-18144133396.0,-5115662429.0,134145041998.0,57862612172.0,56760092503.0,126660393713.0,80000.0,에스엔유프리시젼,,,080000,-0.10286144377950722,0.008704533727395488
00455981,2017,5746381607.0,11775932247.0,149727803192.0,116215631718.0,91301849964.0,134145041998.0,80000.0,에스엔유프리시젼,,,080000,-0.044947994724172484,0.18572271761166875
00455981,2018,9825588402.0,20891012792.0,136476918250.0,82572761256.0,58060494188.0,149727803192.0,80000.0,에스엔유프리시젼,,,080000,-0.07390360476878505,0.1637121933630941
00455981,2019,7722990996.0,2828247020.0,151973822622.0,64349005396.0,45865683444.0,136476918250.0,80000.0,에스엔유프리시젼,,,080000,0.035864994892643685,0.1354318531588033
00455981,2020,4969593773.0,30967977347.0,150450103668.0,101854315295.0,85056089477.0,151973822622.0,80000.0,에스엔유프리시젼,,,080000,-0.1710714590542676,0.1105336796046891
00540863,2015,5703892459.0,6748971059.0,69691968089.0,84422578884.0,53943631612.0,69972236920.0,83450.0,GST,,,083450,-0.014935617982241292,0.43558629270130245
00540863,2016,4644375566.0,158726848.0,89405840515.0,90819411808.0,57475832860.0,69691968089.0,83450.0,GST,,,083450,0.06436392659010018,0.478442205928503
00540863,2017,15756344037.0,17990434192.0,102400669254.0,162835483794.0,106768666678.0,89405840515.0,83450.0,GST,,,083450,-0.024988190280758864,0.6271046364872933
00540863,2018,10303467732.0,2345515807.0,105027407551.0,129850197268.0,86354595042.0,102400669254.0,83450.0,GST,,,083450,0.07771386635433679,0.42475896439808636
00540863,2019,17968415861.0,19307760965.0,136751561638.0,168231753765.0,101887447211.0,105027407551.0,83450.0,GST,,,083450,-0.012752338986846178,0.6316856533070573
00540863,2020,15490968607.0,19591165996.0,141835535919.0,166880498008.0,105676302770.0,136751561638.0,83450.0,GST,,,083450,-0.029982819500473278,0.44755755989109536
00156488,2015,693208031.0,103572539814.0,513959347494.0,438475424770.0,395278464024.0,578697466996.0,5010.0,휴스틸,,,005010,-0.17777740123357255,0.07464515262220524
00156488,2016,-556246539.0,-23012359975.0,586849320506.0,364021479381.0,325466716341.0,513959347494.0,5010.0,휴스틸,,,005010,0.043692392298132404,0.0750151996028248
00156488,2017,3685363627.0,-92588842960.0,659077190548.0,690567426306.0,620306146396.0,586849320506.0,5010.0,휴스틸,,,005010,0.16405268477432902,0.11972626951228044
00156488,2018,17184416988.0,113869759681.0,603455401929.0,588768601322.0,543026773127.0,659077190548.0,5010.0,휴스틸,,,005010,-0.14669805612997996,0.06940283907711514
00156488,2019,-12543042035.0,8658026023.0,579096387394.0,536988709121.0,520845815887.0,603455401929.0,5010.0,휴스틸,,,005010,-0.03513278361620239,0.026750764318950127
00156488,2020,8641225706.0,21158202235.0,604130121809.0,365613120624.0,321900690367.0,579096387394.0,5010.0,휴스틸,,,005010,-0.02161466864838827,0.07548385935148196
00614478,2015,11622598005.0,11706215755.0,115899949571.0,42133250133.0,20429095271.0,59164572945.0,200670.0,휴메딕스,,,200670,-0.0014133077589815772,0.36684376784357775
00614478,2016,10470224079.0,7609285004.0,131158761772.0,47133616792.0,24628285235.0,115899949571.0,200670.0,휴메딕스,,,200670,0.0246845584108507,0.1941789590099286
00614478,2017,13376372740.0,8765496460.0,128628461845.0,54727015692.0,30551670311.0,131158761772.0,200670.0,휴메딕스,,,200670,0.035154923832045035,0.18432123827934
00614478,2018,10760131566.0,23802879239.0,124465533453.0,64831668744.0,39128662063.0,129739260179.0,200670.0,휴메딕스,,,200670,-0.10053046128831818,0.19811278903192303
00614478,2019,12129998566.0,13809722494.0,138421304730.0,78618778772.0,45781267466.0,128275533453.0,200670.0,휴메딕스,,,200670,-0.013094655565127303,0.2559920073770859
