cik,sic
1616262,2060.0
1616533,3674.0
1616543,3823.0
1616707,5961.0
1616736,6500.0
1616862,2851.0
1617242,6035.0
1617406,7011.0
1617553,7370.0
1617640,7389.0
1618181,6221.0
1618673,5141.0
1618732,7372.0
1618755,5812.0
1618756,5812.0
1618835,2834.0
1619096,4953.0
1619227,7370.0
1619312,6798.0
1619544,6199.0
1619762,7990.0
1619856,2836.0
1620393,6798.0
1620459,6331.0
1620463,2836.0
1620533,5810.0
1620749,8742.0
1621221,2834.0
1621227,2836.0
1621434,1311.0
1621672,7373.0
1621832,3341.0
1621906,1090.0
1622194,6798.0
1622229,2834.0
1622244,2834.0
1622345,3690.0
1622536,4911.0
1622996,7900.0
1623526,2834.0
1623925,4922.0
1624322,6022.0
1624326,3841.0
1624512,8200.0
1624517,7389.0
1624794,2891.0
1624985,7389.0
1625101,3841.0
1625278,7374.0
1625414,5961.0
1625641,7372.0
1625791,3555.0
1626115,6282.0
1626450,7372.0
1626644,3841.0
1626745,5900.0
1626878,2834.0
1626971,2834.0
1627223,2800.0
1627475,7374.0
1628063,6500.0
1628171,2836.0
1628369,6500.0
1628908,8741.0
1629019,6022.0
1629210,1000.0
1630113,3841.0
1630176,2833.0
1630212,7371.0
1630472,6798.0
1630627,3841.0
1630805,3433.0
1631463,1311.0
1631487,3842.0
1631569,6798.0
1631574,2834.0
1631596,6798.0
1631761,6199.0
1632121,8742.0
1632127,4841.0
1632790,3690.0
1632970,6798.0
1633336,
1633917,7389.0
1633978,3669.0
1634117,5940.0
1635077,8071.0
1635088,2834.0
1635282,7389.0
1636051,1000.0
1636222,5812.0
1636282,2834.0
1636422,7370.0
1636519,7990.0
1636651,2834.0
1637207,7997.0
1637459,2030.0
1637715,2834.0
1637810,6500.0
1637873,7389.0
1638097,2836.0
1638287,2834.0
1638290,3730.0
1638833,8062.0
1638911,3721.0
1639068,6510.0
1639300,5331.0
1639438,5812.0
1639691,3845.0
1639825,3949.0
1640043,4412.0
1640147,7372.0
1640266,2836.0
1640384,6199.0
1640428,7370.0
1641281,2834.0
1641398,5050.0
1641489,2834.0
1641601,6022.0
1641614,2750.0
1641631,3841.0
1642122,6211.0
1642159,3841.0
1642365,5990.0
1642380,2835.0
1642896,7373.0
1643154,100.0
1643615,8742.0
1643721,8742.0
1643953,2510.0
1644378,8742.0
1644903,2844.0
1644963,2834.0
1645113,3841.0
1645155,7372.0
1645460,2834.0
1645469,2834.0
1645590,3570.0
1646188,3663.0
1646972,5411.0
1647088,7350.0
1647639,6199.0
1647822,7372.0
1648087,3490.0
1648257,2834.0
1648636,1311.0
1648960,4822.0
1649009,4812.0
1649094,2836.0
1649096,6798.0
1649739,6022.0
1649744,5600.0
1649749,6022.0
1649904,2834.0
1649989,2836.0
1650101,7330.0
1650132,6798.0
1650164,7374.0
1650575,7373.0
1650648,2836.0
1650664,2836.0
1650696,2000.0
1650729,5040.0
1651308,2834.0
1651562,7372.0
1651721,6798.0
1651932,6770.0
1651992,7372.0
1652044,7370.0
1652130,2835.0
1652535,3674.0
1652539,4953.0
1652561,2844.0
1652958,8082.0
1653087,2836.0
1653242,6029.0
1653384,
1653477,2800.0
1653482,7372.0
1653558,7389.0
1653606,7371.0
1653653,7011.0
1653909,7374.0
1654595,6798.0
1655050,
1655210,2000.0
1655759,2834.0
1655888,
1656472,2833.0
1657214,6552.0
1657573,7389.0
1657642,6022.0
1657788,1311.0
1657853,7510.0
1658247,2834.0
1658551,2834.0
1658566,1311.0
1659166,3823.0
1659494,8200.0
1659617,2834.0
1660134,7372.0
1660280,7372.0
1660334,2834.0
1660734,7359.0
1661053,3841.0
1661059,2834.0
1661181,2834.0
1661600,8742.0
1661998,2834.0
1662579,2836.0
1662684,3670.0
1662774,2836.0
1662972,6798.0
1662991,7389.0
1663038,2860.0
1664703,3620.0
1664710,2834.0
1665300,7374.0
1665918,5140.0
1665988,3841.0
1666071,7370.0
1666134,7372.0
1666138,3690.0
1666244,6798.0
1666291,6500.0
1666700,2821.0
1667011,3674.0
1667313,7372.0
1668010,5600.0
1668243,2834.0
1668340,6035.0
1668397,8731.0
1669162,6331.0
1669779,5500.0
1669811,7380.0
1670076,4512.0
1670541,3714.0
1670592,3949.0
1671502,2834.0
1671584,2834.0
1671858,2834.0
1671927,2836.0
1671933,7370.0
1672013,3949.0
1672571,7331.0
1672619,2834.0
1672688,8731.0
1672909,7948.0
1673358,5812.0
1673475,8900.0
1673481,7372.0
1673504,8742.0
1673985,2821.0
1674101,3679.0
1674168,7000.0
1674227,7374.0
1674335,2430.0
1674356,6798.0
1674416,2836.0
1674440,7370.0
1674862,5160.0
1674910,2990.0
1674930,8071.0
1675033,
1675149,3334.0
1675644,6022.0
1676047,3842.0
1676163,3841.0
1676238,7372.0
1676725,2834.0
1677077,2834.0
1677250,4210.0
1677576,6500.0
1677703,7389.0
1677897,7372.0
1677940,2834.0
1678105,5961.0
1678660,2834.0
1679049,4400.0
1679268,1389.0
1679273,2030.0
1679688,6282.0
1679788,6199.0
1679817,3690.0
1680048,2834.0
1680062,3559.0
1680132,6500.0
1680139,8011.0
1680247,1389.0
1680367,2834.0
1680378,2870.0
1680581,2834.0
1680689,5960.0
1680873,5140.0
1681087,2836.0
1681206,6331.0
1681459,3533.0
1681556,8742.0
1681622,3679.0
1681682,3845.0
1682149,7389.0
1682220,6798.0
1682241,6199.0
1682265,7310.0
1682639,2834.0
1682745,4700.0
1682852,2836.0
1683553,2834.0
1683606,7374.0
1683695,7389.0
1684144,2834.0
1684425,6531.0
1684688,1040.0
1684693,2834.0
1685040,6311.0
1687187,1220.0
1687229,6510.0
1687277,3290.0
1687451,3490.0
1687542,4731.0
1687932,2330.0
1688126,7374.0
1688568,7374.0
1688757,3842.0
1689375,2834.0
1689548,2834.0
1689796,6798.0
1690012,6798.0
1690080,6199.0
1690334,4412.0
1690437,6221.0
1690585,2834.0
1690680,6531.0
1690820,5500.0
1690842,6221.0
1691221,7372.0
1691303,1220.0
1691421,6331.0
1691445,6163.0
1692063,4213.0
1692115,4923.0
1692345,6798.0
1692376,6199.0
1692415,3841.0
1692427,1389.0
1692705,6199.0
1692787,4922.0
1692819,4911.0
1693256,1389.0
1693577,6022.0
1694028,1389.0
1694426,2911.0
1694617,1311.0
1695295,5190.0
1695473,2834.0
1696025,5940.0
1696558,2300.0
1697500,3533.0
1697818,6199.0
1697851,3669.0
1697884,8731.0
1698022,6036.0
1698514,1389.0
1698530,2834.0
1698538,6798.0
1698990,1311.0
1698991,7900.0
1699039,1389.0
1699136,3533.0
1699150,3560.0
1699382,2834.0
1699709,5130.0
1700844,3585.0
1701108,2834.0
1701261,2033.0
1701541,2836.0
1701605,3533.0
1701756,5810.0
1701758,5712.0
1702318,7389.0
1702744,2000.0
1702750,6022.0
1702780,4841.0
1702924,3480.0
1703056,7381.0
1703057,2834.0
1703073,7990.0
1703157,3714.0
1703625,7310.0
1703644,6798.0
1703647,2834.0
1703956,1700.0
1704287,3841.0
1704292,2834.0
1704711,3944.0
1704715,1221.0
1704720,5810.0
1705110,7310.0
1705181,6221.0
1705402,7371.0
1705696,6798.0
1705843,2870.0
1706431,2836.0
1706509,6199.0
1706524,7900.0
1706946,4700.0
1707303,3990.0
1707502,2836.0
1707753,7372.0
1707910,5812.0
1707919,3711.0
1707925,2810.0
1708035,2800.0
1708055,7373.0
1708259,6199.0
1708341,7900.0
1708441,3577.0
1708527,2836.0
1708599,2834.0
1708646,6221.0
1709164,3634.0
1709442,6021.0
1709542,7374.0
1709682,7359.0
1709819,8200.0
1710072,2834.0
1710155,3851.0
1710340,2834.0
1710350,6199.0
1710366,1220.0
1710482,6022.0
1710495,7372.0
1711012,7510.0
1711269,4931.0
1711279,2836.0
1711754,2836.0
1711786,2834.0
1711929,6798.0
1712178,5990.0
1712184,4841.0
1712189,7000.0
1712463,2670.0
1712762,8731.0
1713210,8000.0
1713334,7011.0
1713539,5500.0
1713683,7371.0
1713863,2834.0
1713923,7370.0
1714174,6199.0
1714899,2836.0
1715497,1381.0
1715819,3841.0
1716166,3841.0
1716338,7370.0
1716621,3841.0
1716770,8200.0
1716947,2834.0
1717307,6798.0
1717547,6798.0
1718224,5812.0
1718227,1600.0
1718405,1040.0
1718500,2844.0
1718512,3560.0
1718939,7372.0
1719406,2834.0
1720116,7372.0
1720161,4412.0
1720446,3571.0
1720580,2834.0
1720592,7389.0
1720635,3550.0
1720893,2834.0
1721056,7374.0
1721484,2834.0
1722010,6022.0
1722482,3826.0
1722556,7200.0
1722608,7841.0
1722684,7011.0
1722731,7372.0
1723059,2834.0
1723128,2834.0
1723517,6799.0
1723690,7374.0
1723788,6221.0
1723935,8200.0
1723980,2834.0
1724521,2834.0
1724542,7372.0
1724755,7011.0
1724965,1311.0
1725033,6199.0
1725123,6199.0
1725160,2834.0
1725210,6221.0
1725255,8082.0
1725430,3841.0
1725911,6199.0
1726079,7389.0
1726126,1311.0
1726173,5812.0
1726445,3826.0
1726711,2834.0
1726978,6411.0
1727196,2836.0
1727255,1000.0
1727263,7340.0
1728117,2834.0
1728190,7370.0
1728328,2834.0
1728688,7372.0
1728951,6798.0
1729149,8090.0
1729173,7389.0
1729427,2834.0
1729637,2844.0
1730168,3674.0
1730430,2834.0
1730463,2836.0
1730773,2092.0
1730869,7372.0
1730984,6022.0
1731348,2833.0
1731388,4400.0
1733998,4924.0
1734005,3829.0
1734107,7374.0
1734342,6021.0
1734713,700.0
1734722,7372.0
1734750,7374.0
1735041,3560.0
1735438,2836.0
1735556,6199.0
1735707,3714.0
1736035,
1736243,2834.0
1736541,3711.0
1736946,7381.0
1737193,7374.0
1737287,2836.0
1737339,7370.0
1737523,8071.0
1737706,1381.0
1737806,7389.0
1737924,
1737953,2836.0
1737995,6199.0
1738021,2836.0
1738177,3663.0
1738699,7374.0
1738758,7374.0
1738827,1389.0
1738906,5912.0
1739104,2834.0
1739174,2836.0
1739410,2834.0
1739445,3440.0
1739566,2090.0
1739940,6324.0
1740279,2836.0
1740332,5072.0
1740797,7374.0
1741489,8742.0
1741530,6199.0
1741534,6531.0
1742341,7372.0
1742518,6211.0
1742692,
1742770,
1742927,2834.0
1743102,
1743340,
1743725,7372.0
1743745,5099.0
1743759,3577.0
1743881,2834.0
1743905,3743.0
1743971,
1744489,
1744494,
1744781,3711.0
1745078,
1745916,6162.0
1745999,
1746109,
1746119,
1746129,
1746466,
1746473,
1746618,5961.0
1747068,
1747079,7011.0
1747172,
1747661,8200.0
1747777,
1748790,3990.0
1748824,6282.0
1749723,4924.0
1750106,
1750149,
1750155,
1750284,
1750593,6500.0
1750735,
1750777,
1751008,
1751707,
1751783,6036.0
1751788,2821.0
1751876,
1752828,
1753162,6531.0
1753373,
1753391,7370.0
1753539,
1753673,
1754068,2836.0
1754170,5080.0
1754195,2833.0
1754226,6022.0
1754301,4833.0
1754581,6211.0
1755058,8742.0
1755101,5531.0
1755237,2834.0
1755672,100.0
1755953,6199.0
1756180,200.0
1756262,3845.0
1756390,2833.0
1756699,6211.0
1757073,3843.0
1757499,2834.0
1757715,3634.0
1757840,1311.0
1757898,3842.0
1758009,7372.0
1758021,3089.0
1758488,7997.0
1758530,7374.0
1758699,7370.0
1758730,6200.0
1758766,7373.0
1759136,5160.0
1759138,2836.0
1759186,6199.0
1759425,2834.0
1759509,7389.0
1759546,3711.0
1759614,5990.0
1759631,3713.0
1759655,8000.0
1759774,6798.0
1759783,3728.0
1759824,5084.0
1760026,5990.0
1760233,5961.0
1760689,3690.0
1760903,2844.0
1760965,2320.0
1761312,6331.0
1761612,2834.0
1761918,2834.0
1762239,5960.0
1762301,7389.0
1762303,3841.0
1762417,7370.0
1763329,2833.0
1763660,7380.0
1763950,2834.0
1764013,2836.0
1764046,7374.0
1765048,7370.0
1765651,5940.0
1766140,2834.0
1766368,3460.0
1766400,8000.0
1766478,6500.0
1766502,5961.0
1767042,4922.0
1767057,6221.0
1767258,3470.0
1767582,5810.0
1767837,6022.0
1768224,2834.0
1768259,8200.0
1768267,7372.0
1768446,2834.0
1769256,6411.0
1769624,6282.0
1769663,6036.0
1769731,6199.0
1769768,7600.0
1770088,7372.0
1770121,2836.0
1770236,3861.0
1770450,3577.0
1770561,1220.0
1770787,3826.0
1771515,5411.0
1771706,2834.0
1772016,2000.0
1772177,5812.0
1772253,4400.0
1772720,4911.0
1772921,5531.0
1773383,7372.0
1773751,8011.0
1774170,3669.0
1774675,7372.0
1775194,6199.0
1775734,6199.0
1775898,4899.0
1776067,7380.0
1776661,7389.0
1776909,7812.0
1777319,8742.0
1777393,3690.0
1777835,6199.0
1777921,7372.0
1778016,2834.0
1778129,100.0
1778982,6411.0
1779128,8000.0
1779372,3841.0
1779474,7372.0
1779476,7389.0
1779578,2834.0
1780201,5961.0
1780312,4899.0
1780652,6199.0
1780731,3690.0
1780785,2860.0
1781162,3760.0
1781174,2834.0
1781193,7389.0
1781335,3600.0
1781397,8200.0
1781629,7371.0
1781726,8200.0
1781730,6036.0
1781753,8200.0
1781755,6411.0
1781983,2834.0
1782037,4700.0
1782107,2834.0
1782170,7389.0
1782223,2834.0
1782309,8200.0
1782524,
1782941,6411.0
1783036,2834.0
1783180,3585.0
1783183,2834.0
1783328,2836.0
1783398,6162.0
1783407,7370.0
1783879,6211.0
1784058,7500.0
1784254,4832.0
1784440,7374.0
1784535,7372.0
1784970,7374.0
1785424,7359.0
1785493,1700.0
1785494,6500.0
1785530,2834.0
1785566,8200.0
1786108,
1786117,6798.0
1786248,6798.0
1786352,7372.0
1786431,2673.0
1786842,3824.0
1787297,2836.0
1787306,2834.0
1787400,2834.0
1787414,6036.0
1787518,8742.0
1787740,2834.0
1787803,2840.0
1788028,2836.0
1788841,7389.0
1788882,6331.0
1788999,7372.0
1789029,3714.0
1789192,2834.0
1789299,3600.0
1789769,2836.0
1789832,1311.0
1789940,5812.0
1789972,2836.0
1790340,2834.0
1791706,3711.0
1791725,3317.0
1792044,2834.0
1792267,8071.0
1792580,1311.0
1792781,5600.0
1792789,7389.0
1792849,1381.0
1792941,100.0
1793229,7389.0
1793659,7990.0
1794276,2870.0
1794338,6399.0
1794350,7370.0
1794515,7372.0
1794669,7389.0
1794776,
1794783,6411.0
1794942,5130.0
1795139,100.0
1795250,7900.0
1795251,3844.0
1795589,7372.0
1796022,6282.0
1796209,7340.0
1796280,2834.0
1796514,6199.0
1796898,3674.0
1796949,8742.0
1798100,6798.0
1798562,1000.0
1798749,2834.0
1799011,3841.0
1799191,8011.0
1799290,6200.0
1799448,2836.0
1799567,7374.0
1799788,2834.0
1800227,7370.0
1800315,2834.0
1800373,2000.0
1800392,7371.0
1800637,700.0
1800667,7372.0
1801169,6531.0
1801170,6324.0
1801368,1000.0
1801417,6770.0
1801602,7371.0
1801661,7374.0
1801834,2834.0
1802156,7990.0
1802450,7374.0
1802665,2834.0
1802768,2834.0
1802883,7372.0
1802974,700.0
1803096,5190.0
1803407,3679.0
1803599,7389.0
1803696,4841.0
1803914,5900.0
1803977,7990.0
1804176,3844.0
1804469,7381.0
1804583,7372.0
1804745,7500.0
1805077,3690.0
1805284,6162.0
1805385,3577.0
1805521,3711.0
1805594,5960.0
1805651,7372.0
1805833,7370.0
1806310,2836.0
1806347,2080.0
1806524,6211.0
1806837,7372.0
1806904,3751.0
1806952,2834.0
1807046,6500.0
1807120,2834.0
1807166,7372.0
1807389,7900.0
1807616,7011.0
1807765,6770.0
1807794,3674.0
1807887,3690.0
1807893,6159.0
1808377,3851.0
1808805,3826.0
1808834,7359.0
1808898,2834.0
1808997,3949.0
1809104,7389.0
1809519,7374.0
1809587,6531.0
1809616,2834.0
1809691,6199.0
1809750,100.0
1809987,3829.0
1810019,7370.0
1810182,2834.0
1810467,6199.0
1810546,6035.0
1810560,2834.0
1810806,7372.0
1810997,3711.0
1811063,2834.0
1811074,6792.0
1811115,8071.0
1811210,3711.0
1811216,7389.0
1811414,3690.0
1811530,2000.0
1811999,7370.0
1812173,3842.0
1812360,8731.0
1812364,2836.0
1812727,6411.0
1813452,100.0
1813603,8742.0
1813744,5045.0
1813814,2833.0
1814067,8200.0
1814114,3841.0
1814215,3690.0
1814287,6282.0
1814423,8200.0
1814963,2540.0
1814974,5400.0
1815021,5990.0
1815442,2836.0
1815566,7372.0
1815632,7370.0
1815776,2836.0
1815903,2834.0
1815974,2834.0
1816017,4899.0
1816172,5500.0
1816431,3829.0
1816554,7990.0
1816581,3569.0
1816590,2834.0
1816708,3829.0
1816736,2834.0
1816815,2833.0
1817004,5500.0
1817229,2836.0
1817232,2810.0
1817358,5940.0
1817511,7389.0
1817713,2834.0
1817760,3674.0
1818093,3841.0
1818201,7372.0
1818331,8000.0
1818382,2836.0
1818383,7389.0
1818502,6199.0
1818644,3714.0
1818794,2834.0
1818838,2834.0
1818844,2834.0
1818874,6199.0
1819133,2834.0
1819142,3690.0
1819253,2833.0
1819404,8200.0
1819411,2834.0
1819438,3690.0
1819493,3714.0
1819516,4522.0
1819574,5990.0
1819576,2834.0
1819580,2844.0
1819790,2836.0
1819796,6282.0
1819810,3760.0
1819848,3721.0
1819928,7370.0
1819989,6199.0
1819994,3760.0
1820144,7370.0
1820190,2836.0
1820302,6199.0
1820721,3674.0
1820872,4700.0
1820875,7372.0
1820953,6141.0
1821159,7500.0
1821175,7372.0
1821424,7389.0
1821468,8200.0
1821586,2834.0
1821769,3674.0
1821806,5990.0
1821825,2834.0
1822359,8000.0
1822462,2834.0
1822479,8090.0
1822492,3420.0
1822523,0.0
1822791,2834.0
1822928,3714.0
1822966,3443.0
1822993,6311.0
1823144,6199.0
1823239,2834.0
1823365,6035.0
1823466,7389.0
1823529,6411.0
1823584,5099.0
1823587,6500.0
1823593,7373.0
1823608,6022.0
1823635,3714.0
1823652,3721.0
1823794,5412.0
1823878,7372.0
1823945,6282.0
1824293,2834.0
1824403,7900.0
1824502,3721.0
1824814,7372.0
1824893,2836.0
1824920,7373.0
1825024,6531.0
1825079,3559.0
1825088,1531.0
1825248,
1825349,2000.0
1825452,7374.0
1825875,3621.0
1826000,5072.0
1826011,7372.0
1826376,8200.0
1826397,6199.0
1826457,2836.0
1826470,5990.0
1826600,4932.0
1826660,3577.0
1826667,3841.0
1826681,7372.0
1826889,5960.0
1826892,2836.0
1827090,7372.0
1827899,5072.0
1828016,7374.0
1828098,2000.0
1828105,6331.0
1828108,7373.0
1828161,3674.0
1828185,2834.0
1828318,3690.0
1828365,2111.0
1828377,1040.0
1828536,3690.0
1828588,6022.0
1828673,2834.0
1828748,7389.0
1828791,7370.0
1828805,3674.0
1828937,6162.0
1828962,3559.0
1828972,4899.0
1829118,7372.0
1829247,2834.0
1829311,6199.0
1829576,6021.0
1829635,2834.0
1829667,2833.0
1829794,6199.0
1829802,2834.0
1829864,7374.0
1830033,2821.0
1830043,7370.0
1830072,5200.0
1830081,7370.0
1830214,2836.0
1831096,7372.0
1831097,8090.0
1831283,2834.0
1831359,6770.0
1831481,1311.0
1831631,6199.0
1831651,3674.0
1831828,2834.0
1831868,3841.0
1831915,3826.0
1831979,3330.0
1832038,2836.0
1832161,5900.0
1832332,8082.0
1832466,6324.0
1832483,3569.0
1832487,3674.0
1832511,8000.0
1833197,3089.0
1833214,2836.0
1833498,3841.0
1833756,3812.0
1833769,3845.0
1833835,7389.0
1834032,6770.0
1834376,8000.0
1834488,7372.0
1834489,7990.0
1834584,5961.0
1834622,3580.0
1835022,2834.0
1835385,6036.0
1835579,2836.0
1835597,2834.0
1835615,3841.0
1835632,3674.0
1835654,3714.0
1835830,7372.0
1835856,6163.0
1835963,7372.0
1836242,5990.0
1836295,3841.0
1836833,3663.0
1836875,3690.0
1836981,7372.0
1837014,7373.0
1837240,3569.0
1837493,3841.0
1837607,2834.0
1837671,6500.0
1837774,3841.0
1838163,7373.0
1838359,7371.0
1838615,6282.0
1838987,1700.0
1839285,7373.0
1839341,6199.0
1839530,7389.0
1839839,3442.0
1840102,7311.0
1840199,2844.0
1840229,2836.0
1840233,2834.0
1840317,7373.0
1840425,3841.0
1840439,2834.0
1840502,7370.0
1840572,7900.0
1840776,6411.0
1840780,100.0
1840856,7372.0
1840877,3842.0
1841156,7389.0
1841209,7370.0
1841330,2834.0
1841387,2836.0
1841408,6199.0
1841425,2860.0
1841666,1311.0
1841761,5961.0
1841925,3674.0
1841968,6282.0
1842022,4922.0
1842167,7389.0
1842279,4932.0
1842556,1311.0
1842731,7370.0
1842939,2840.0
1842952,2834.0
1843162,
1843588,3711.0
1843656,6794.0
1843714,7372.0
1843724,2860.0
1843973,4522.0
1844392,8090.0
1844417,2836.0
1844505,3845.0
1844862,3690.0
1844971,6199.0
1845123,1311.0
1845149,6770.0
1845257,8000.0
1845338,7372.0
1845799,6036.0
1845815,7389.0
1846069,7370.0
1846084,4512.0
1846235,7812.0
1846253,8731.0
1846576,2300.0
1847064,7310.0
1847075,6199.0
1847345,2834.0
1847360,6036.0
1847398,6036.0
1847590,8742.0
1847846,8000.0
1847986,3690.0
1848275,6200.0
1848334,1311.0
1848416,100.0
1848672,7371.0
1848731,2833.0
1849056,4911.0
1849253,6411.0
1849380,8731.0
1849466,6036.0
1849820,3569.0
1849867,6035.0
1850119,2836.0
1850270,2836.0
1850767,2834.0
1850902,2835.0
1851003,7372.0
1851112,7389.0
1852016,3714.0
1852131,3674.0
1852244,4700.0
1852353,1000.0
1852767,7510.0
1853145,7372.0
1853816,2834.0
1853825,7374.0
1854139,2086.0
1854270,2836.0
1854445,7371.0
1854526,3721.0
1854587,7372.0
1854963,6199.0
1854964,6798.0
1855447,3674.0
1855509,3730.0
1855557,3569.0
1855747,7370.0
1856031,7990.0
1856084,5912.0
1856314,7372.0
1856365,6022.0
1856437,5621.0
1856485,2621.0
1856525,5099.0
1856725,2834.0
1857044,2834.0
1857154,5400.0
1857475,100.0
1857816,5961.0
1857853,3630.0
1858681,6282.0
1858685,2834.0
1858848,2836.0
1860543,3842.0
1860657,2834.0
1860742,3851.0
1861657,6199.0
1861795,7372.0
1861841,7373.0
1862150,2834.0
1863006,3674.0
1863127,2834.0
1863218,4210.0
1864055,6199.0
1864943,3430.0
1865107,5961.0
1865494,2834.0
1865631,3812.0
1866175,1311.0
1866581,5810.0
1866633,7372.0
1866692,7372.0
1866757,3910.0
1867066,2834.0
1867072,7373.0
1867096,2834.0
1868275,4911.0
1868395,3577.0
1868941,3690.0
1869198,7997.0
1869467,4412.0
1870144,2835.0
1870600,3949.0
1870940,8011.0
1871181,3841.0
1871321,3841.0
1871509,5812.0
1872292,2086.0
1872525,7311.0
1872789,3841.0
1872964,3669.0
1873722,7370.0
1873835,2834.0
1873923,6798.0
1874071,6035.0
1874097,7371.0
1874178,3711.0
1874315,3663.0
1874875,5961.0
1875091,2834.0
1875444,5712.0
1875558,2834.0
1876581,4412.0
1876766,8742.0
1877322,3569.0
1877461,7372.0
1877939,8742.0
1878897,6531.0
1879726,4812.0
1879848,3713.0
1880319,2800.0
1880343,5961.0
1880438,2834.0
1880613,7310.0
1880661,6282.0
1881487,1389.0
1881592,6035.0
1883085,6199.0
1883313,5900.0
1883685,7990.0
1884164,7374.0
1885408,5900.0
1885680,2833.0
1887673,3576.0
1888447,4924.0
1888654,1400.0
1888740,2320.0
1889109,2834.0
1889539,6311.0
1891101,2080.0
1892274,8200.0
1892322,7374.0
1893657,3714.0
1894562,2836.0
1894954,3690.0
1895262,1381.0
1898496,7389.0
1898604,5812.0
1898795,3751.0
1899005,7372.0
1899287,3690.0
1899658,1700.0
1899883,4011.0
1901215,3433.0
1901637,6022.0
1902314,3679.0
1902733,7372.0
1903870,2040.0
1906324,2835.0
1907425,7380.0
1907982,7374.0
1908984,6282.0
1909747,2833.0
1910139,7372.0
1911467,1311.0
1913838,6036.0
1913971,6022.0
1914605,6036.0
1914805,5172.0
1915657,4610.0
1916241,3728.0
1920406,6199.0
1921158,6199.0
1921963,3714.0
1928446,1311.0
1928948,4412.0
1929561,4700.0
1930419,3841.0
1932737,3711.0
1934850,6311.0
1935172,7372.0
1935979,2834.0
1936258,2834.0
1937653,2834.0
1938338,4813.0
1938865,7389.0
1941131,4412.0
1941189,3621.0
1941365,2511.0
1941500,3990.0
1943802,6035.0
1944048,2844.0
1944399,7371.0
1944558,1311.0
1945619,6770.0
1949478,5150.0
1951222,3674.0
1951294,7311.0
1955520,1400.0
1957132,3630.0
1957489,5960.0
1958713,6199.0
1962738,2834.0
1964333,6021.0
1964789,6199.0
1965040,8071.0
1978057,2090.0
1990446,200.0
1993004,4931.0
2052959,7812.0
