Date,ASII,AXON,BRSL,BRVO,BUKS,CIRX,CODA,CWGL,DKNG,DRS,EDVA,GAMG,GRMN,HCMC,JSDA,KDP,KO,KTOS,LHX,LIMX,LMT,MALG,MDWK,MGPI,MIND,MNTS,MO,MOJO,MSGS,MTN,NIMU,NOC,NPK,OSW,PEP,PLNT,PM,PRKA,PRKS,PRSU,RGR,RSI,SAM,SRXH,STZ,SWBI,TBTC,TDY,TPB,WRAP,WVVIP,XXII
2018-01-01,0.7360000014305115,26.459999084472656,17.062480926513672,0.42500001192092896,0.30000001192092896,0.20000000298023224,4.78000020980835,9.699999809265137,,2.2833640575408936,,0.05000000074505806,51.472389221191406,9.999999747378752e-05,0.3799999952316284,15.71334171295166,36.600852966308594,11.40999984741211,135.3406982421875,10.5,281.5029602050781,2.102102041244507,0.0020000000949949026,82.28787231445312,37.599998474121094,,37.56425857543945,1.840000033378601,147.05711364746094,164.94589233398438,17.69999885559082,295.2829895019531,66.35420227050781,9.352773666381836,91.39266967773438,33.7599983215332,69.44174194335938,26.0,15.25,55.83889389038086,36.9853515625,,189.85000610351562,135234.328125,189.1640625,7.503262519836426,2.0884315967559814,190.9199981689453,20.749908447265625,,3.145770311355591,762339584.0
2018-02-01,3.0,34.83000183105469,15.554033279418945,0.1899999976158142,0.25999999046325684,0.20000000298023224,4.639999866485596,9.020000457763672,,1.988101601600647,,0.10000000149011612,48.446529388427734,9.999999747378752e-05,0.35499998927116394,15.30519962310791,33.23994064331055,12.050000190734863,132.5978546142578,10.5,281.16119384765625,2.102102041244507,0.0020000000949949026,77.12305450439453,35.20000076293945,,33.61772155761719,0.6800000071525574,166.37948608398438,155.36880493164062,10.529998779296875,303.5293884277344,62.985782623291016,9.339082717895508,83.36257934570312,36.97999954223633,67.05859375,22.0,14.630000114440918,51.16926574707031,30.07023811340332,,163.0500030517578,154167.125,186.17710876464844,5.660466194152832,2.0884315967559814,185.9499969482422,19.71241569519043,,3.0842230319976807,561135616.0
2018-03-01,0.6499999761581421,39.310001373291016,15.797529220581055,0.20000000298023224,0.25,0.20000000298023224,3.450000047683716,9.890000343322754,,2.322732448577881,,0.05000000074505806,48.598323822021484,9.999999747378752e-05,0.35499998927116394,15.662382125854492,33.6963005065918,10.289999961853027,137.46067810058594,1.0499999523162842,269.5855712890625,3.003002882003784,0.0020000000949949026,82.4177017211914,32.400001525878906,,33.637325286865234,0.871999979019165,167.4696044921875,168.42269897460938,14.249999046325684,303.71551513671875,65.0321273803711,9.37820053100586,83.53473663330078,37.77000045776367,65.06539154052734,22.0,14.829999923706055,51.65693664550781,36.838966369628906,,189.0500030517578,146053.0625,196.92544555664062,6.490669250488281,2.4132981300354004,187.1699981689453,18.371469497680664,,3.3167355060577393,525366016.0
2018-04-01,0.699999988079071,41.97999954223633,16.707674026489258,0.1850000023841858,0.25,0.20000000298023224,4.010000228881836,9.130000114440918,,2.3522589206695557,,0.05000000074505806,48.383907318115234,9.999999747378752e-05,0.3230000138282776,15.871427536010742,33.52560806274414,10.010000228881836,133.31846618652344,1.0499999523162842,255.95204162597656,2.1921920776367188,0.0020000000949949026,88.12136840820312,32.5,,30.28546714782715,0.800000011920929,165.5755157470703,174.20401000976562,11.999999046325684,280.1572570800781,66.41947937011719,9.427096366882324,77.25147247314453,40.290000915527344,53.67567443847656,21.0,15.09000015258789,49.98263931274414,38.76862716674805,,224.14999389648438,243421.78125,201.42694091796875,6.91834831237793,1.856382966041565,187.08999633789062,20.05362892150879,,3.233304500579834,462769216.0
2018-05-01,0.4099999964237213,63.68000030517578,14.857834815979004,0.11999999731779099,0.23999999463558197,0.20000000298023224,3.859999895095825,9.350000381469727,,2.480205774307251,,0.029999999329447746,49.55495071411133,9.999999747378752e-05,0.27000001072883606,15.784106254577637,33.3626823425293,11.1899995803833,128.72756958007812,1.0499999523162842,252.4991455078125,3.3033030033111572,0.005249999929219484,81.53681182861328,40.099998474121094,,30.08576774597168,0.6800000071525574,178.53431701660156,182.92520141601562,17.249998092651367,284.6897888183594,78.31602478027344,9.417316436767578,77.42902374267578,39.630001068115234,52.065391540527344,18.0,17.75,52.19797134399414,43.20963668823242,,253.85000610351562,300220.1875,193.38980102539062,7.918362617492676,1.5872074365615845,201.4600067138672,25.591529846191406,7.239999771118164,3.1799638271331787,473947200.0
2018-06-01,1.2899999618530273,63.18000030517578,13.843892097473145,0.10999999940395355,0.20000000298023224,0.20000000298023224,3.819999933242798,9.25,,3.031362533569336,,0.029999999329447746,50.73957824707031,9.999999747378752e-05,0.2770000100135803,16.14133071899414,34.333003997802734,11.510000228881836,123.6543960571289,1.0499999523162842,237.15853881835938,3.003002882003784,0.005249999929219484,81.77620697021484,40.20000076293945,,31.030733108520508,0.7200000286102295,211.34010314941406,209.4133758544922,20.32499885559082,268.6676025390625,86.01581573486328,9.544445991516113,84.0867919921875,43.939998626708984,53.598331451416016,16.0,21.81999969482422,53.53005599975586,39.505958557128906,,299.70001220703125,205556.15625,189.74009704589844,7.566156387329102,1.6243351697921753,199.05999755859375,30.18470001220703,3.5,3.4193153381347656,549957632.0
2018-07-01,1.4700000286102295,67.93000030517578,15.059104919433594,0.05000000074505806,0.25999999046325684,0.20000000298023224,4.630000114440918,9.300000190734863,,2.854205369949341,,0.029999999329447746,51.94567108154297,9.999999747378752e-05,0.2750000059604645,19.730106353759766,36.501319885253906,12.920000076293945,141.11524963378906,1.0499999523162842,261.77899169921875,4.324324131011963,0.0035000001080334187,75.57000732421875,38.599998474121094,,32.06344985961914,0.7599999904632568,212.69593811035156,211.4602508544922,19.499998092651367,262.3721618652344,86.46671295166016,9.534666061401367,88.82134246826172,47.52000045776367,57.28926086425781,16.0,21.299999237060547,56.63825607299805,38.23612976074219,,274.95001220703125,94664.0234375,182.25006103515625,5.95606803894043,1.7171543836593628,219.4199981689453,31.660825729370117,2.200000047683716,3.0431909561157227,558899968.0
2018-08-01,0.41999998688697815,68.26000213623047,12.653703689575195,0.08900000154972076,0.25,0.20000000298023224,4.124499797821045,9.149999618530273,,2.6081531047821045,,0.029999999329447746,56.6785888671875,9.999999747378752e-05,0.3330000042915344,18.735795974731445,34.88880157470703,13.359999656677246,139.02780151367188,1.0499999523162842,258.8197326660156,3.903903007507324,0.003000000026077032,71.0765380859375,40.0,,31.97602081298828,0.8799999952316284,205.71917724609375,227.63653564453125,19.094999313354492,261.68115234375,91.98145294189453,9.583561897277832,86.5119857788086,51.369998931884766,51.70639419555664,15.0,29.31999969482422,60.78251266479492,46.44180679321289,,303.1499938964844,55446.0703125,181.11534118652344,8.824034690856934,1.856382966041565,237.25999450683594,31.850065231323242,4.440000057220459,3.365290403366089,605847616.0
2018-09-01,0.30000001192092896,68.43000030517578,11.877884864807129,0.05999999865889549,0.2800000011920929,0.20000000298023224,6.03000020980835,8.949999809265137,,2.8837316036224365,,0.029999999329447746,58.722007751464844,0.00019999999494757503,0.41100001335144043,19.03984260559082,36.46445083618164,14.779999732971191,145.3717803955078,0.16500000655651093,279.4583740234375,2.702702045440674,0.003000000026077032,72.80021667480469,41.5,,33.37504196166992,0.7919999957084656,214.83529663085938,209.5890350341797,9.749999046325684,278.2327880859375,89.93508911132812,9.544445991516113,87.06404113769531,54.029998779296875,54.896236419677734,16.0,31.43000030517578,58.55938720703125,48.99628829956055,,287.5,121710.890625,187.57003784179688,9.767449378967285,2.320478916168213,246.67999267578125,39.26770782470703,3.9000000953674316,3.122519016265869,628203584.0
2018-10-01,0.5099999904632568,61.720001220703125,11.156194686889648,0.08299999684095383,0.3100000023841858,0.20000000298023224,6.079899787902832,8.550000190734863,,2.775468349456787,,0.03500000014901161,55.4610710144043,9.999999747378752e-05,0.33799999952316284,21.506689071655273,37.798614501953125,12.529999732971191,127.75984954833984,0.16500000655651093,237.3651885986328,1.8018009662628174,0.003000000026077032,65.60130310058594,40.0,,35.99258041381836,0.7599999904632568,188.46803283691406,193.06410217285156,8.249999046325684,229.64712524414062,86.48058319091797,9.681354522705078,87.51570892333984,49.09000015258789,59.292503356933594,14.0,26.1200008392334,47.3317985534668,42.14176940917969,,307.2900085449219,52741.38671875,173.312255859375,8.603907585144043,2.5525269508361816,221.27999877929688,38.9267463684082,3.5899999141693115,3.2141566276550293,541015168.0
2018-11-01,0.699999988079071,43.470001220703125,10.490642547607422,0.6200000047683716,0.3100000023841858,0.20000000298023224,5.949999809265137,8.050000190734863,,2.962467908859253,,0.03508000075817108,55.880210876464844,9.999999747378752e-05,0.31200000643730164,22.3338680267334,40.10264205932617,13.300000190734863,123.3883056640625,0.16500000655651093,244.4586639404297,1.8918910026550293,0.0020000000949949026,62.741859436035156,35.400001525878906,,30.342456817626953,0.800000011920929,183.97129821777344,214.46621704101562,10.499999046325684,228.8860626220703,89.12349700927734,9.828039169311523,94.96053314208984,55.220001220703125,58.2557258605957,16.0,28.479999542236328,49.76312255859375,38.181114196777344,,274.5400085449219,70321.84375,170.9219207763672,7.660498142242432,2.5989363193511963,224.5800018310547,28.224254608154297,4.5,3.583442449569702,679622400.0
2018-12-01,0.4000000059604645,43.75,8.917962074279785,0.515999972820282,0.36000001430511475,0.20000000298023224,5.820000171661377,7.829999923706055,,2.5392582416534424,,0.014999999664723873,53.508277893066406,9.999999747378752e-05,0.23499999940395355,21.208908081054688,37.675777435302734,14.09000015258789,116.22406768798828,0.16500000655651093,213.05813598632812,1.951951026916504,0.0020000000949949026,52.64631652832031,25.600000381469727,,27.78480339050293,0.6000000238418579,182.39060974121094,163.14410400390625,19.48499870300293,215.69261169433594,81.10459899902344,9.788924217224121,86.71923828125,53.619998931884766,45.6378288269043,16.0,22.09000015258789,49.60935974121094,37.90336608886719,,240.83999633789062,116301.515625,140.4151153564453,8.088175773620605,2.6082184314727783,207.07000732421875,25.823266983032227,3.1500000953674316,3.2122225761413574,556664384.0
2019-01-01,0.5699999928474426,51.0099983215332,9.97251033782959,0.3499999940395355,0.3400000035762787,0.20000000298023224,6.289999961853027,8.399999618530273,,2.686889886856079,,0.016100000590085983,58.46022415161133,9.999999747378752e-05,0.27000001072883606,22.650245666503906,38.29643249511719,15.489999771118164,132.21835327148438,0.16500000655651093,235.71954345703125,7.807806968688965,0.0020000000949949026,66.24854278564453,39.79999923706055,,27.762300491333008,0.6959999799728394,189.34011840820312,145.68594360351562,17.999998092651367,242.68722534179688,82.97753143310547,9.92583179473877,88.438232421875,57.91999816894531,52.44659423828125,18.0,26.049999237060547,52.194313049316406,38.80072784423828,,249.16000366210938,33808.58203125,151.62596130371094,7.591312885284424,2.6917552947998047,224.22000122070312,33.5930061340332,3.640000104904175,3.569136142730713,500774400.0
2019-02-01,1.4700000286102295,53.83000183105469,10.515024185180664,0.4860000014305115,0.3700000047683716,0.20000000298023224,7.210000038146973,8.300000190734863,,2.7459421157836914,336.0,0.016100000590085983,70.95845031738281,9.999999747378752e-05,0.3799999952316284,20.92776107788086,36.076454162597656,17.190000534057617,142.36045837402344,0.20999999344348907,253.5793914794922,10.510510444641113,0.0020000000949949026,75.53202056884766,40.79999923706055,,29.483726501464844,0.6000000238418579,196.31689453125,161.263671875,11.84999942779541,256.4489440917969,81.90028381347656,10.004063606262207,91.50553894042969,58.779998779296875,59.43307876586914,17.0,27.290000915527344,57.344417572021484,40.559871673583984,,312.55999755859375,28669.67578125,148.3233642578125,7.893206596374512,2.506117343902588,236.0399932861328,38.791812896728516,4.820000171661377,3.52630615234375,538779584.0
2019-03-01,1.2300000190734863,54.40999984741211,8.03842544555664,0.6299999952316284,0.3700000047683716,0.20000000298023224,9.369999885559082,8.229999542236328,,2.89357328414917,235.67999267578125,0.016100000590085983,73.4333267211914,9.999999747378752e-05,0.75,23.274337768554688,37.61138916015625,15.630000114440918,138.44522094726562,0.20999999344348907,245.99853515625,17.417417526245117,0.03999999910593033,71.28094482421875,39.29999923706055,,32.76823806762695,0.6800000071525574,199.71669006347656,169.57119750976562,13.499999046325684,238.44207763671875,79.27837371826172,13.358311653137207,96.97340393066406,68.72000122070312,61.18943786621094,15.0,25.760000228881836,55.852439880371094,37.971195220947266,,294.7300109863281,42130.69140625,153.73333740234375,5.874305725097656,2.68247389793396,237.00999450683594,43.76634979248047,7.099999904632568,3.2978811264038086,382287616.0
